LSP Name,Lender,Portfolio,Amount,AsOnTimestamp,ScrapeTimestamp,Complete
AKARA CAPITAL ADVISORS PRIVATE LIMITED,,Portfolio - 2,179.35,,2026-01-12 04:26:25,Partial
AKARA CAPITAL ADVISORS PRIVATE LIMITED,,Portfolio - 3,88.56,,2026-01-12 04:26:25,Partial
Revfin Services Pvt. Ltd.,,,72100.0,,2026-01-12 04:26:29,Partial
KrazyBee Services Limited,,Portfolio- 1,1.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 2,5.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 3,1.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 4,3.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 5,1.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 6,1.0,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 7,967.54,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 8,933.64,2025-12-31,2026-01-12 04:26:32,Completed
KrazyBee Services Limited,,Portfolio- 9,337.13,2025-12-31,2026-01-12 04:26:32,Completed
Vaibhav Vyapaar,,Portfolio – 1,11.92,2025-10-31,2026-01-12 04:26:33,Completed
Vaibhav Vyapaar,,Portfolio – 2,3.75,2025-10-31,2026-01-12 04:26:33,Completed
Groww Credit,Lender A,,,,2026-01-12 04:26:33,Partial
Groww Credit,Portfolio A1,,13.16,2025-12-31,2026-01-12 04:26:33,Partial
